Logged At,Account Status Type,Identity,Endpoint ID,Endpoint IP Address,Account Authentication,Account TerminateCause,Account Session ID,Audit Session ID,Account Session Time,Network Device Name,Network Device IP,Device Port,Server
30:10.1,Stop,huftondj,C4:D9:87:16:F3:55,10.1.129.133,RADIUS,User Request,8FC009EA,0a01800a00b0c0005a784499,6086,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:09.4,Start,kileyml,C4:D9:87:F4:C0:72,10.1.129.242,RADIUS,,8FC00AED,0a01800a00c440005a785c53,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:00.6,Start,oconnebk,80:00:0B:B9:13:24,10.1.129.240,RADIUS,,8FC00AEC,0a01800a00c450005a785c54,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:48.4,Start,zimmerr,14:AB:C5:B3:D3:00,10.1.129.239,RADIUS,,8FC00AEB,0a01800a00c430005a785c49,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:45.8,Start,elmerdj,80:00:0B:81:1A:3C,10.1.129.238,RADIUS,,8FC00AEA,0a01800a00c410005a785c44,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:35.5,Start,boothdd,90:2E:1C:94:94:22,10.1.129.237,RADIUS,,8FC00AE9,0a01800a00c400005a785c3c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:32.9,Start,adaoje,90:2E:1C:94:93:C8,10.1.129.236,RADIUS,,8FC00AE8,0a01800a00c3f0005a785c39,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:30.4,Start,bozartjm,8C:70:5A:D9:42:18,10.1.129.235,RADIUS,,8FC00AE7,0a01800a00c3e0005a785c34,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:01.4,Start,iannelj,AC:FD:CE:86:26:62,10.1.129.234,RADIUS,,8FC00AE6,0a01800a00c3d0005a785c19,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:00.4,Start,stantomd,C4:D9:87:49:86:7B,10.1.129.233,RADIUS,,8FC00AE5,0a01800a00c3c0005a785c18,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
28:50.8,Start,lafebedd,60:67:20:DF:62:E4,10.1.129.232,RADIUS,,8FC00AE4,0a01800a00c390005a785c0e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
28:46.8,Start,baysjl,C4:D9:87:48:D0:6E,10.1.129.231,RADIUS,,8FC00AE3,0a01800a00c380005a785c0b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
28:30.0,Start,messmerm,10:0B:A9:CF:78:78,10.1.129.229,RADIUS,,8FC00AE2,0a01800a00c340005a785bf0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
28:29.3,Start,locasccs,10:4A:7D:C2:F9:1B,10.1.129.228,RADIUS,,8FC00AE1,0a01800a00c350005a785bf9,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
28:07.5,Start,klotzbm,64:80:99:49:53:44,10.1.129.226,RADIUS,,8FC00AE0,0a01800a00c330005a785be2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
27:39.9,Start,millerj7,E4:A4:71:44:B3:7B,10.1.129.225,RADIUS,,8FC00ADF,0a01800a00c300005a785bc8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
27:33.4,Start,tufaroj,F0:42:1C:7F:E2:1B,10.1.129.224,RADIUS,,8FC00ADE,0a01800a00c2e0005a785bba,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
27:23.2,Start,maxweld,F0:42:1C:7F:D8:F7,10.1.129.223,RADIUS,,8FC00ADD,0a01800a00c2d0005a785bb7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
27:21.9,Start,boyerg,24:77:03:38:1A:6C,10.1.129.219,RADIUS,,8FC00ADC,0a01800a00c2c0005a785bb6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
26:41.6,Stop,mcdonobt,7C:5C:F8:BB:6E:7B,10.1.129.149,RADIUS,Idle Timeout,8FC00A30,0a01800a00b590005a7851b9,2518,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
26:29.6,Stop,herrejlm,8C:70:5A:D8:D4:88,10.1.129.194,RADIUS,User Request,8FC00AC3,0a01800a00c0b0005a785a42,317,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
25:11.6,Stop,kirwankb,100.8.70.34,10.1.129.162,RADIUS,Idle Timeout,8FC00A3B,0a01800a00b660005a78520c,2345,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:31.8,Start,jaggsk,C4:D9:87:5F:3C:4B,10.1.129.218,RADIUS,,8FC00ADB,0a01800a00c2a0005a785b0b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:40.7,Start,jucht2,10:0B:A9:D0:8A:E8,10.1.129.217,RADIUS,,8FC00ADA,0a01800a00c250005a785ad5,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:39.5,Start,attertc,BC:A8:A6:4E:AF:89,10.1.129.216,RADIUS,,8FC00AD9,0a01800a00c270005a785ad7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:39.2,Start,rosag1,F0:42:1C:B5:56:1C,10.1.129.215,RADIUS,,8FC00AD8,0a01800a00c260005a785ad7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:35.5,Start,paintejl,AC:ED:5C:78:A6:5E,10.1.129.214,RADIUS,,8FC00AD7,0a01800a00c240005a785ad3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:32.3,Start,Livingtw,CC:2F:71:07:C3:8F,10.1.129.213,RADIUS,,8FC00AD6,0a01800a00c220005a785ad0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:28.1,Start,delisirj,10:4A:7D:C2:66:EA,10.1.129.212,RADIUS,,8FC00AD5,0a01800a00c210005a785acd,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:08.2,Start,wheatlsd,34:E6:D7:5F:4E:BE,10.1.129.211,RADIUS,,8FC00AD4,0a01800a00c200005a785ab7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:56.7,Start,bergenca,10:4A:7D:A9:FF:4C,10.1.129.210,RADIUS,,8FC00AD3,0a01800a00c1e0005a785aad,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:53.2,Start,mayhalbj,CC:2F:71:07:B4:AD,10.1.129.209,RADIUS,,8FC00AD2,0a01800a00c1d0005a785aa4,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:44.9,Start,jonesj2,F0:42:1C:D3:B3:F0,10.1.129.208,RADIUS,,8FC00AD1,0a01800a00c1c0005a785aa1,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:42.1,Start,coxge,F0:42:1C:7F:E5:18,10.1.129.207,RADIUS,,8FC00AD0,0a01800a00c1b0005a785a9e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:22.6,Start,hornmj,90:2E:1C:94:76:E0,10.1.129.206,RADIUS,,8FC00ACF,0a01800a00c180005a785a86,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:21.1,Start,shacklrd,C4:D9:87:F6:B3:78,10.1.129.205,RADIUS,,8FC00ACE,0a01800a00c1a0005a785a89,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:18.7,Start,plambemm,C4:D9:87:F4:B0:5F,10.1.129.204,RADIUS,,8FC00ACD,0a01800a00c190005a785a86,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:13.5,Start,mcclenlm,3C:A9:F4:14:B4:DC,10.1.129.203,RADIUS,,8FC00ACC,0a01800a00c170005a785a81,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:05.6,Start,borosktc,3C:A9:F4:64:48:A0,10.1.129.202,RADIUS,,8FC00ACB,0a01800a00c160005a785a79,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:02.1,Start,retegug,10:4A:7D:C2:D6:93,10.1.129.201,RADIUS,,8FC00ACA,0a01800a00c150005a785a74,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:57.3,Start,hollonjs,C4:D9:87:48:CF:29,10.1.129.200,RADIUS,,8FC00AC9,0a01800a00c140005a785a71,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:51.5,Start,oeckinmr,F0:42:1C:B4:78:F5,10.1.129.199,RADIUS,,8FC00AC8,0a01800a00c130005a785a6c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:49.7,Start,runzerjm,60:57:18:CE:52:2F,10.1.129.198,RADIUS,,8FC00AC7,0a01800a00c100005a785a68,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:37.2,Start,kerrb,C4:D9:87:5F:54:A6,10.1.129.197,RADIUS,,8FC00AC6,0a01800a00c0f0005a785a5b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:34.3,Start,goehriwm,C4:D9:87:49:87:0C,10.1.129.196,RADIUS,,8FC00AC5,0a01800a00c0e0005a785a5b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:15.9,Start,heimanrt,F0:42:1C:26:AD:54,10.1.129.195,RADIUS,,8FC00AC4,0a01800a00c0d0005a785a48,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:12.0,Start,herrejlm,8C:70:5A:D8:D4:88,10.1.129.194,RADIUS,,8FC00AC3,0a01800a00c0b0005a785a42,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:03.3,Start,hopkinml,C4:D9:87:5F:4F:60,10.1.129.193,RADIUS,,8FC00AC2,0a01800a00c0a0005a785a3c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
19:49.7,Stop,connct,A4:C4:94:79:5B:AD,10.1.129.172,RADIUS,User Request,8FC00A44,0a01800a00b750005a785286,1901,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
19:11.6,Stop,KUNIGAH,24:77:03:2C:D6:30,10.1.132.73,RADIUS,Idle Timeout,8FC00A15,0a01800a00b3b0005a784f78,2639,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
18:53.7,Start,MCINTYTC,8C:70:5A:D9:46:58,10.1.128.246,RADIUS,,8FC00AC1,0a01800a00c080005a7859bb,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
18:08.9,Start,johnsovm,F0:42:1C:3C:46:69,10.1.128.245,RADIUS,,8FC00AC0,0a01800a00c070005a78598c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
18:03.1,Start,motterma,60:67:20:DF:7C:90,10.1.128.244,RADIUS,,8FC00ABF,0a01800a00c040005a785983,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
18:02.9,Start,whittire,C4:D9:87:F4:9B:4C,10.1.128.243,RADIUS,,8FC00ABE,0a01800a00c050005a785986,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:57.5,Start,bashamb,84:3A:4B:01:73:D4,10.1.128.242,RADIUS,,8FC00ABD,0a01800a00c030005a785980,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:56.3,Start,salterj,10:4A:7D:C2:34:F9,10.1.128.241,RADIUS,,8FC00ABC,0a01800a00c020005a78597e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:51.3,Start,kubare,F0:42:1C:7F:B6:D8,10.1.128.240,RADIUS,,8FC00ABB,0a01800a00c010005a785979,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:39.2,Start,mccourj,8C:C1:21:A1:35:BB,10.1.128.239,RADIUS,,8FC00ABA,0a01800a00bff0005a78596c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:39.1,Start,lewallmh,C4:D9:87:49:6E:0C,10.1.128.238,RADIUS,,8FC00AB9,0a01800a00bfd0005a78596a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:37.2,Start,dixonk2,90:2E:1C:94:74:BA,10.1.128.237,RADIUS,,8FC00AB8,0a01800a00bfe0005a78596a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:36.7,Start,lozoyajl,20:47:47:DF:27:FB,10.1.128.236,RADIUS,,8FC00AB7,0a01800a00bfc0005a785969,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:27.3,Start,dawsonrt,F0:42:1C:7F:E2:6B,10.1.128.235,RADIUS,,8FC00AB6,0a01800a00bfa0005a785963,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:21.7,Start,worthib,10:4A:7D:AA:E1:1E,10.1.128.234,RADIUS,,8FC00AB5,0a01800a00bf90005a78595b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
17:04.8,Start,reeserba,F0:42:1C:26:8D:3D,10.1.128.233,RADIUS,,8FC00AB4,0a01800a00bf80005a78594d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:55.7,Start,boedydr,F0:42:1C:B3:12:80,10.1.128.232,RADIUS,,8FC00AB3,0a01800a00bf00005a785909,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:49.9,Start,smitht5,F0:42:1C:7F:EA:36,10.1.128.231,RADIUS,,8FC00AB2,0a01800a00bf70005a78593e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:23.1,Start,velasqk,F0:42:1C:26:A8:D6,10.1.128.229,RADIUS,,8FC00AB1,0a01800a00bf60005a785923,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:20.8,Start,vannema,7C:5C:F8:BB:6F:75,10.1.128.228,RADIUS,,8FC00AB0,0a01800a00bf50005a785921,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:20.4,Start,teetorjr,8C:C1:21:A1:32:A3,10.1.128.227,RADIUS,,8FC00AAF,0a01800a00bf40005a785920,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:17.1,Start,granttd,10:0B:A9:4C:72:EC,10.1.128.226,RADIUS,,8FC00AAE,0a01800a00bf30005a785916,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:08.8,Start,curetor,8C:70:5A:D9:08:60,10.1.128.225,RADIUS,,8FC00AAD,0a01800a00bf20005a785914,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
16:02.0,Start,easts,F0:42:1C:7F:E5:1D,10.1.128.224,RADIUS,,8FC00AAC,0a01800a00bf10005a78590d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:54.6,Start,gualtip,8C:70:5A:D9:12:88,10.1.128.223,RADIUS,,8FC00AAB,0a01800a00bef0005a785906,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:52.8,Start,olives,F0:42:1C:3C:22:9C,10.1.128.222,RADIUS,,8FC00AAA,0a01800a00bee0005a785905,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:47.7,Start,lewismd,10:02:B5:48:94:41,10.1.128.221,RADIUS,,8FC00AA9,0a01800a00bed0005a785900,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:41.7,Start,picketl,90:2E:1C:20:38:7F,10.1.128.220,RADIUS,,8FC00AA8,0a01800a00bec0005a7858f9,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:38.8,Stop,easts,F0:42:1C:7F:E5:1D,10.1.128.217,RADIUS,User Request,8FC00A81,0a01800a00bbc0005a785681,628,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:34.8,Start,goldajs,F0:42:1C:7F:E5:0E,10.1.129.192,RADIUS,,8FC00AA7,0a01800a00beb0005a7858f2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:32.3,Start,indruta,90:2E:1C:94:93:28,10.1.129.191,RADIUS,,8FC00AA6,0a01800a00bea0005a7858f1,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:32.1,Start,kingjc,F0:42:1C:24:17:DD,10.1.129.190,RADIUS,,8FC00AA5,0a01800a00be90005a7858f1,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
15:21.0,Stop,jellysv,F0:42:1C:26:AD:86,10.1.129.135,RADIUS,User Request,8FC00A9F,0a01800a00be40005a785806,223,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
13:59.8,Start,pagetr,C4:D9:87:37:36:0B,10.1.130.109,RADIUS,,8FC00AA4,0a01800a00be80005a785893,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:11.6,Stop,salamonr,34:F6:4B:B3:53:C6,10.1.130.108,RADIUS,Idle Timeout,8FC008F2,0a01800a009d30005a7701d8,87620,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:08.9,Start,carrk,50:9A:4C:58:BC:8B,10.1.129.140,RADIUS,,8FC00AA3,0a01800a00be70005a785824,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:50.2,Start,tellezjm,F0:42:1C:26:AC:C3,10.1.129.138,RADIUS,,8FC00AA2,0a01800a00be10005a785804,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:44.7,Start,parkerpd,10:4A:7D:C2:25:45,10.1.129.137,RADIUS,,8FC00AA1,0a01800a00be50005a78580b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:38.1,Start,hardb,F0:42:1C:26:8D:15,10.1.129.136,RADIUS,,8FC00AA0,0a01800a00be30005a785805,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:37.1,Start,jellysv,F0:42:1C:26:AD:86,10.1.129.135,RADIUS,,8FC00A9F,0a01800a00be40005a785806,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:35.7,Start,fogelssd,E4:A4:71:A2:1A:43,10.1.129.123,RADIUS,,8FC00A9E,0a01800a00be00005a785804,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:21.8,Start,palmertj,60:67:20:DF:69:00,10.1.129.122,RADIUS,,8FC00A9D,0a01800a00bd80005a7857d4,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:19.8,Start,decarlaf,A8:13:74:3B:71:85,10.1.129.121,RADIUS,,8FC00A9C,0a01800a00bdf0005a7857f2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:16.2,Start,halerf,F0:42:1C:B5:55:B8,10.1.129.120,RADIUS,,8FC00A9B,0a01800a00bde0005a7857f0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
11:15.7,Start,wardsc,C4:D9:87:F6:9F:AF,10.1.129.119,RADIUS,,8FC00A9A,0a01800a00bdd0005a7857ef,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:56.4,Start,lemmondm,90:2E:1C:94:77:49,10.1.129.117,RADIUS,,8FC00A99,0a01800a00bdb0005a7857dd,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:50.3,Start,millersj,8C:C1:21:A0:B2:13,10.1.129.116,RADIUS,,8FC00A98,0a01800a00bda0005a7857d6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:48.6,Start,dietzmdp,7C:5C:F8:B8:E5:16,10.1.129.115,RADIUS,,8FC00A97,0a01800a00bd90005a7857d5,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:41.5,Stop,pohlmapy,7C:5C:F8:A0:DD:54,10.1.129.114,RADIUS,Idle Timeout,8FC00957,0a01800a00a5b0005a775119,67251,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:33.9,Start,sibertcm,8C:C1:21:A0:AF:08,10.1.131.45,RADIUS,,8FC00A96,0a01800a00bd70005a7857c5,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:29.8,Start,dibella,F0:42:1C:B5:56:94,10.1.131.44,RADIUS,,8FC00A95,0a01800a00bd60005a7857bf,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:14.9,Stop,heimanrt,F0:42:1C:26:AD:54,10.1.131.38,RADIUS,User Request,8FC00A87,0a01800a00bc30005a785744,110,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:11.5,Stop,beamanc,70:58:12:E3:6D:EF,10.1.130.188,RADIUS,Idle Timeout,8FC009E4,0a01800a00b060005a7842e2,5320,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:07.4,Start,Cravenwa,C4:D9:87:49:11:73,10.1.129.189,RADIUS,,8FC00A94,0a01800a00bd50005a7857ab,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:05.7,Start,DURHAMCV,F0:42:1C:B4:15:7C,10.1.129.188,RADIUS,,8FC00A93,0a01800a00bd40005a7857aa,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:49.6,Start,johnstc,F0:42:1C:7F:E1:44,10.1.129.187,RADIUS,,8FC00A92,0a01800a00bd00005a785798,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:47.8,Start,harrisms,90:2E:1C:8F:01:74,10.1.129.186,RADIUS,,8FC00A91,0a01800a00bcf0005a785798,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:45.4,Start,smithew1,F0:42:1C:26:8C:D9,10.1.129.145,RADIUS,,8FC00A90,0a01800a00bce0005a785797,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:38.7,Start,whitet,8C:C1:21:A1:2D:8A,10.1.129.144,RADIUS,,8FC00A8F,0a01800a00bcc0005a78578b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:33.8,Start,lowderrp,90:2E:1C:94:93:1E,10.1.129.143,RADIUS,,8FC00A8E,0a01800a00bcb0005a785789,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:21.8,Start,scanloej,C4:D9:87:42:C7:8C,10.1.129.142,RADIUS,,8FC00A8D,0a01800a00bca0005a78577a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:11.5,Stop,mortonmh,F4:96:34:39:D8:ED,10.1.129.141,RADIUS,Idle Timeout,8FC009A7,0a01800a00ab80005a77a392,46049,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
09:08.2,Start,shoreb,90:2E:1C:75:B1:3D,10.1.131.43,RADIUS,,8FC00A8C,0a01800a00bc90005a785770,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:45.3,Start,kudarowm,C4:D9:87:37:01:31,10.1.131.42,RADIUS,,8FC00A8B,0a01800a00bc70005a785757,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:35.5,Start,kinmanjq,90:2E:1C:75:51:70,10.1.131.41,RADIUS,,8FC00A8A,0a01800a00bc60005a78574f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:30.3,Start,roscoesl,AC:ED:5C:79:0C:43,10.1.131.40,RADIUS,,8FC00A89,0a01800a00bc50005a78574c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:29.4,Start,craigjd,10:4A:7D:C2:FA:D8,10.1.131.39,RADIUS,,8FC00A88,0a01800a00bc40005a785745,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:24.5,Start,heimanrt,F0:42:1C:26:AD:54,10.1.131.38,RADIUS,,8FC00A87,0a01800a00bc30005a785744,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:18.8,Start,hansfog,F0:42:1C:B4:23:73,10.1.131.37,RADIUS,,8FC00A86,0a01800a00bc20005a78573e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
08:06.5,Start,hindmadr,F0:42:1C:D3:F4:5A,10.1.131.36,RADIUS,,8FC00A85,0a01800a00bc10005a785734,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:55.8,Stop,klotzbm,F0:1F:AF:1A:FE:41,10.1.131.24,RADIUS,User Request,8FC00A5A,0a01800a00b900005a785424,772,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:15.1,Stop,griffiam,A8:13:74:3E:D5:48,10.1.129.31,RADIUS,User Request,8FC00A84,0a01800a00bb90005a78567d,34,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:41.1,Start,griffiam,A8:13:74:3E:D5:48,10.1.129.31,RADIUS,,8FC00A84,0a01800a00bb90005a78567d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:29.1,Stop,ferrycw,90:2E:1C:8F:0B:6A,10.1.129.30,RADIUS,User Request,8FC008EB,0a01800a009cb0005a76ffea,87725,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:23.4,Start,popecf,90:2E:1C:94:76:F4,10.1.128.219,RADIUS,,8FC00A83,0a01800a00bbf0005a78568a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:19.1,Start,winerdj,58:91:CF:17:D8:B5,10.1.128.218,RADIUS,,8FC00A82,0a01800a00bbe0005a785688,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:10.6,Start,easts,F0:42:1C:7F:E5:1D,10.1.128.217,RADIUS,,8FC00A81,0a01800a00bbc0005a785681,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:09.2,Start,wingosw,F8:59:71:BD:95:16,10.1.128.216,RADIUS,,8FC00A80,0a01800a00bba0005a785681,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:08.9,Start,patterm,1C:4D:70:CC:60:AA,10.1.128.215,RADIUS,,8FC00A7F,0a01800a00bbb0005a785681,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:45.8,Start,aurilica,F0:42:1C:7F:B7:A0,10.1.128.214,RADIUS,,8FC00A7E,0a01800a00bb80005a78566a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:35.5,Start,trotmaw1,F0:42:1C:B4:15:2C,10.1.128.213,RADIUS,,8FC00A7D,0a01800a00bb70005a78565f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:27.8,Start,bauschrm,F0:42:1C:7F:E2:11,10.1.128.212,RADIUS,,8FC00A7C,0a01800a00bb60005a785658,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:17.5,Start,grizzlsd,F0:42:1C:B4:4D:49,10.1.128.211,RADIUS,,8FC00A7B,0a01800a00bb50005a78564e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:13.2,Start,davisbs,F0:42:1C:7F:E9:C3,10.1.128.210,RADIUS,,8FC00A7A,0a01800a00bb40005a78564a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:11.9,Start,hortj,C4:D9:87:49:66:64,10.1.128.209,RADIUS,,8FC00A79,0a01800a00bb30005a785647,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:10.1,Start,woodm,CC:7E:E7:59:BA:FD,10.1.128.208,RADIUS,,8FC00A78,0a01800a00bb20005a785644,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
04:03.3,Start,rhielks,84:3A:4B:02:5A:64,10.1.128.207,RADIUS,,8FC00A77,0a01800a00bb10005a78563d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
