Client User Name,Client Host,Client Host Groups,Server Host,Server Host Groups,Duration,Application,Service Summary,Total Traffic (bps),Total Bytes,Total Packets,Start Active Time,Client Bytes,Client Ratio (%),Server Bytes,First Client Port Seen,Server Port
,10.1.74.69,"Security, PA-HERSHEY-DTACTR",10.225.3.135,"WTRTRTPLT, Security",68 days 6 hours 12 minutes,Undefined TCP,Undefined TCP (61616/tcp),76.55172413793103,2220,37,"Dec 1, 2017 9:57:42 AM",2220,100,0,46331,61616
,10.1.82.16,PA-HERSHEY-DTACTR,10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 16 minutes,Undefined TCP,Undefined TCP (45000/tcp),76.81385281385282,2218,43,"Nov 9, 2017 12:52:55 PM",2218,100,0,56478,45000
,10.1.69.207,PA-HERSHEY-DTACTR,10.6.64.45,PA-HERSHEY-NONPROD,433 days 7 hours 9 minutes,SMB (unclassified),smb (445/tcp),76.08583690987125,2216,14,"Dec 1, 2016 9:00:19 AM",762,34.3863,1454,33490,445
,10.3.64.10,Catch All,10.2.64.16,NJ-HADDON-DTACTR,131 days 1 hour 18 minutes,LDAP (unclassified),ldap (389/tcp),82.54205607476635,2208,15,"Sep 29, 2017 3:50:51 PM",1020,46.1957,1188,49204,389
,10.1.74.33,"Security, PA-HERSHEY-DTACTR",10.25.210.35,"OFF, OFFICE",120 days 4 hours 6 minutes,Undefined TCP,rtsp (554/tcp),79.45945945945945,2205,15,"Oct 10, 2017 1:02:52 PM",1115,50.5669,1090,35697,554
,10.0.0.148,Network Devices,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",205 days 3 hours 27 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.32900432900433,2204,44,"Jul 17, 2017 1:42:31 PM",1372,62.2505,832,25548,2000
,10.125.162.91,"VOICE, OFFICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",97 days 5 hours 17 minutes,Undefined TCP,Undefined TCP (5060/tcp),259.29411764705884,2204,5,"Nov 2, 2017 11:49:14 AM",1123,50.9528,1081,51319,5060
,10.10.190.101,Catch All,10.0.0.9,Network Devices,147 days 16 hours 46 minutes,Undefined TCP,Undefined TCP (5060/tcp),96.26229508196721,2202,16,"Sep 13, 2017 12:22:50 AM",2202,100,0,46649,5060
,10.1.74.69,"Security, PA-HERSHEY-DTACTR",10.238.78.150,Security,109 days 13 hours 44 minutes,Undefined TCP,Undefined TCP (61616/tcp),73.60669456066945,2199,37,"Oct 21, 2017 3:25:47 AM",2199,100,0,44002,61616
,10.90.16.116,IL-ALTON-CSC,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",89 days 22 hours 3 minutes,Undefined TCP,Undefined TCP (5060/tcp),134.10687022900763,2196,5,"Nov 9, 2017 6:04:24 PM",1120,51.0018,1076,50411,5060
,10.90.16.121,IL-ALTON-CSC,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",89 days 21 hours 52 minutes,Undefined TCP,Undefined TCP (5060/tcp),462.3157894736842,2196,5,"Nov 9, 2017 6:14:09 PM",1120,51.0018,1076,51311,5060
,10.1.74.33,"Security, PA-HERSHEY-DTACTR",10.25.210.36,"OFF, OFFICE",120 days 4 hours 6 minutes,Undefined TCP,rtsp (554/tcp),82.83018867924528,2195,15,"Oct 10, 2017 1:02:53 PM",1110,50.5695,1085,37344,554
,10.90.10.238,OFFICE,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",165 days 11 hours 7 minutes,Undefined TCP,Undefined TCP (2000/tcp),73.43933054393305,2194,36,"Aug 26, 2017 6:02:35 AM",976,44.485,1218,49158,2000
,10.38.169.250,"WTRTRTPLT, Firewalls, PA Fortigate Firewalls, STONYGARDEN",10.1.74.38,"Security, PA-HERSHEY-DTACTR",84 days 26 minutes,Undefined TCP,Undefined TCP (541/tcp),86.03921568627452,2194,17,"Nov 15, 2017 3:42:33 PM",1366,62.2607,828,10804,541
,10.103.101.8,PA-HERSHEY-DTACTR,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",131 days 1 hour 14 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.24347826086957,2192,44,"Sep 29, 2017 3:55:49 PM",1568,71.5328,624,61194,2000
,10.1.69.244,PA-HERSHEY-DTACTR,10.1.64.14,PA-HERSHEY-DTACTR,94 days 14 hours 9 minutes,Undefined TCP,nfs (2049/tcp),74.16949152542372,2188,15,"Nov 5, 2017 2:00:21 AM",1180,53.9305,1008,895,2049
,10.90.16.23,IL-ALTON-CSC,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",91 days 22 hours 11 minutes,Undefined TCP,Undefined TCP (5060/tcp),87.4,2185,5,"Nov 7, 2017 5:58:03 PM",1116,51.0755,1069,49519,5060
,10.1.74.80,"Security, PA-HERSHEY-DTACTR",10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 17 minutes,Undefined TCP,Undefined TCP (45000/tcp),74.03389830508475,2184,42,"Nov 9, 2017 12:52:07 PM",2184,100,0,64705,45000
,10.1.66.183,PA-HERSHEY-DTACTR,10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 15 minutes,Undefined TCP,Undefined TCP (45000/tcp),78.70270270270271,2184,42,"Nov 9, 2017 12:53:45 PM",2184,100,0,63978,45000
,10.2.68.16,NJ-HADDON-DTACTR,10.1.9.76,"PA-HERSHEY-DTACTR, Systems Management",152 days 2 hours 50 minutes,Undefined TCP,Undefined TCP (6163/tcp),125.41007194244604,2179,12,"Sep 8, 2017 2:17:24 PM",1867,85.6815,312,51038,6163
,10.1.68.132,PA-HERSHEY-DTACTR,10.1.70.28,"PA-HERSHEY-DTACTR, DB Servers",52 days 8 hours 13 minutes,Undefined TCP,Undefined TCP (32256/tcp),77.44,2178,20,"Dec 17, 2017 7:55:49 AM",750,34.4353,1428,50004,32256
,10.1.77.150,PA-HERSHEY-DTACTR,10.1.70.26,"PA-HERSHEY-DTACTR, DB Servers",171 days 9 hours 13 minutes,Undefined TCP,xwindows (6001/tcp),73.76271186440678,2176,40,"Aug 20, 2017 7:56:10 AM",1440,66.1765,736,19780,6001
,10.1.9.144,"PA-HERSHEY-DTACTR, Systems Management",10.251.0.183,Security Cellular,108 days 12 hours 50 minutes,SNMP (unclassified),snmp (161/udp),72.7029288702929,2172,19,"Oct 22, 2017 4:19:52 AM",1280,58.9319,892,55886,161
,10.6.68.110,PA-HERSHEY-NONPROD,10.1.68.132,PA-HERSHEY-DTACTR,52 days 8 hours 14 minutes,Undefined TCP,Undefined TCP (50004/tcp),72.5020920502092,2166,22,"Dec 17, 2017 7:55:46 AM",1488,68.6981,678,53149,50004
,10.25.203.99,"Firewalls, 2, WTRTRTPLT, IA Fortigate Firewalls",10.1.74.38,"Security, PA-HERSHEY-DTACTR",335 days 6 hours 35 minutes,Undefined TCP,Undefined TCP (541/tcp),73.94871794871794,2163,20,"Mar 9, 2017 9:34:13 AM",1211,55.9871,952,2653,541
,10.1.10.103,PA-HERSHEY-DTACTR,10.1.10.26,PA-HERSHEY-DTACTR,448 days 1 hour 14 minutes,Undefined UDP,Undefined UDP (902/udp),75.2,2162,23,"Nov 16, 2016 2:55:50 PM",2162,100,0,60931,902
,10.6.74.25,PA-HERSHEY-NONPROD,10.1.74.12,"Security, PA-HERSHEY-DTACTR",352 days 19 minutes,Undefined TCP,Undefined TCP (9111/tcp),76.46017699115045,2160,40,"Feb 20, 2017 3:50:02 PM",2160,100,0,57295,9111
,10.2.72.15,"VoIP System, NJ-HADDON-DTACTR",10.1.72.15,"PA-HERSHEY-DTACTR, VoIP System",273 days 12 hours 46 minutes,Undefined TCP,shoutcast (8002/tcp),81.50943396226415,2160,36,"May 10, 2017 4:23:22 AM",2160,100,0,58166,8002
,10.2.72.18,"VoIP System, NJ-HADDON-DTACTR",10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",273 days 12 hours 21 minutes,Undefined TCP,Undefined TCP (9004/tcp),82.67942583732058,2160,36,"May 10, 2017 4:47:32 AM",2160,100,0,60117,9004
,10.2.72.15,"VoIP System, NJ-HADDON-DTACTR",10.1.72.16,"PA-HERSHEY-DTACTR, VoIP System",165 days 34 minutes,Undefined TCP,shoutcast (8002/tcp),81.50943396226415,2160,36,"Aug 26, 2017 4:35:18 PM",2160,100,0,41455,8002
,10.2.72.15,"VoIP System, NJ-HADDON-DTACTR",10.1.72.16,"PA-HERSHEY-DTACTR, VoIP System",164 days 14 hours,Undefined TCP,shoutcast (8003/tcp),81.50943396226415,2160,36,"Aug 27, 2017 3:09:17 AM",2160,100,0,48764,8003
,10.0.1.201,Network Devices,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",98 days 6 hours 44 minutes,Undefined TCP,Undefined TCP (2000/tcp),72.30125523012552,2160,45,"Nov 1, 2017 10:25:41 AM",1380,63.8889,780,53782,2000
,10.1.74.33,"Security, PA-HERSHEY-DTACTR",10.251.0.155,Security Cellular,132 days 7 hours 3 minutes,Undefined TCP,rtsp (554/tcp),72.23430962343096,2158,15,"Sep 28, 2017 10:06:54 AM",1286,59.5922,872,37581,554
,10.125.164.17,"VOICE, WTRTRTPLT",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",72 days 7 hours 6 minutes,Undefined TCP,Undefined TCP (5060/tcp),172.0,2150,4,"Nov 27, 2017 9:01:07 AM",1071,49.814,1079,52910,5060
,10.0.0.40,Network Devices,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",143 days 16 hours 40 minutes,Undefined TCP,Undefined TCP (2000/tcp),77.46606334841628,2140,43,"Sep 17, 2017 12:29:04 AM",1464,68.4112,676,31848,2000
,10.1.74.69,"Security, PA-HERSHEY-DTACTR",10.251.0.176,Security Cellular,127 days 23 hours 33 minutes,Undefined TCP,Undefined TCP (61616/tcp),71.53138075313808,2137,36,"Oct 2, 2017 5:36:52 PM",2137,100,0,48387,61616
,10.1.74.69,"Security, PA-HERSHEY-DTACTR",10.251.0.84,Security Cellular,69 days 17 hours 8 minutes,Undefined TCP,Undefined TCP (61616/tcp),71.53138075313808,2137,36,"Nov 29, 2017 11:01:39 PM",2137,100,0,45000,61616
,10.90.16.99,IL-ALTON-CSC,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",89 days 22 hours 36 minutes,Undefined TCP,Undefined TCP (5060/tcp),85.32,2133,4,"Nov 9, 2017 5:33:20 PM",1064,49.8828,1069,50113,5060
,10.90.16.60,IL-ALTON-CSC,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",91 days 4 hours 44 minutes,Undefined TCP,Undefined TCP (5060/tcp),101.52380952380952,2132,4,"Nov 8, 2017 11:24:28 AM",0,0,2132,51969,5060
,10.1.66.49,PA-HERSHEY-DTACTR,10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 17 minutes,Undefined TCP,Undefined TCP (45000/tcp),71.66386554621849,2132,41,"Nov 9, 2017 12:52:50 PM",2132,100,0,50237,45000
,10.1.82.14,PA-HERSHEY-DTACTR,10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 17 minutes,Undefined TCP,Undefined TCP (45000/tcp),91.20855614973262,2132,41,"Nov 9, 2017 12:52:07 PM",2132,100,0,50354,45000
,10.1.74.98,"Security, PA-HERSHEY-DTACTR",10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 16 minutes,Undefined TCP,Undefined TCP (45000/tcp),74.80701754385964,2132,41,"Nov 9, 2017 12:53:45 PM",2132,100,0,64378,45000
,10.1.68.132,PA-HERSHEY-DTACTR,10.1.77.153,PA-HERSHEY-DTACTR,52 days 8 hours 13 minutes,Undefined TCP,Undefined TCP (38326/tcp),80.83412322274881,2132,20,"Dec 17, 2017 7:56:02 AM",500,23.4522,1632,50004,38326
,10.1.9.144,"PA-HERSHEY-DTACTR, Systems Management",10.253.16.181,NJ Cellular Modems,52 days 12 hours 3 minutes,SNMP (unclassified),snmp (161/udp),74.3406113537118,2128,22,"Dec 17, 2017 4:06:15 AM",1037,48.7312,1091,64650,161
,10.125.201.109,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",165 days 11 hours 3 minutes,Undefined TCP,Undefined TCP (5060/tcp),226.77333333333334,2126,6,"Aug 26, 2017 6:03:22 AM",1017,47.8363,1109,52393,5060
,10.1.102.30,PA-HERSHEY-DTACTR,10.1.9.12,"PA-HERSHEY-DTACTR, Systems Management",108 days 9 hours 41 minutes,Undefined TCP,Undefined TCP (5723/tcp),88.04145077720207,2124,11,"Oct 22, 2017 7:28:12 AM",1498,70.5273,626,49172,5723
,10.1.68.186,PA-HERSHEY-DTACTR,10.1.70.26,"PA-HERSHEY-DTACTR, DB Servers",290 days 12 hours 18 minutes,Undefined TCP,xwindows (6001/tcp),71.26050420168067,2120,40,"Apr 23, 2017 4:51:56 AM",1200,56.6038,920,58584,6001
,10.1.69.156,PA-HERSHEY-DTACTR,10.1.70.26,"PA-HERSHEY-DTACTR, DB Servers",171 days 9 hours 19 minutes,Undefined TCP,xwindows (6001/tcp),72.47863247863248,2120,40,"Aug 20, 2017 7:50:24 AM",1200,56.6038,920,18901,6001
,10.1.69.169,PA-HERSHEY-DTACTR,10.1.70.26,"PA-HERSHEY-DTACTR, DB Servers",134 days 6 hours 18 minutes,Undefined TCP,xwindows (6001/tcp),70.9623430962343,2120,40,"Sep 26, 2017 10:51:39 AM",1200,56.6038,920,19260,6001
,10.2.68.135,NJ-HADDON-DTACTR,10.1.64.15,PA-HERSHEY-DTACTR,296 days 11 hours 51 minutes,SMB (unclassified),smb (445/tcp),79.47417840375587,2116,34,"Apr 17, 2017 5:18:06 AM",1136,53.6862,980,60368,445
,10.1.102.14,PA-HERSHEY-DTACTR,10.1.9.12,"PA-HERSHEY-DTACTR, Systems Management",108 days 16 hours 7 minutes,Undefined TCP,Undefined TCP (5723/tcp),88.16666666666667,2116,11,"Oct 22, 2017 1:01:16 AM",1492,70.5104,624,49182,5723
,10.1.64.49,PA-HERSHEY-DTACTR,10.1.64.107,"PA-HERSHEY-DTACTR, File Servers",112 days 22 hours 25 minutes,SMB (unclassified),smb (445/tcp),85.33333333333333,2112,9,"Oct 17, 2017 6:43:34 PM",1740,82.3864,372,61368,445
,10.30.201.40,Catch All,10.1.80.51,"PA-HERSHEY-DTACTR, PIN-DMZ",105 days 19 hours 16 minutes,Undefined TCP,Undefined TCP (14000/tcp),79.69668246445498,2102,30,"Oct 24, 2017 9:52:43 PM",818,38.9153,1284,63665,14000
,10.0.1.154,Network Devices,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",262 days 16 hours 18 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.01809954751131,2100,42,"May 21, 2017 12:51:12 AM",1372,65.3333,728,32493,2000
,10.138.54.172,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",162 days 15 hours 36 minutes,Undefined TCP,Undefined TCP (2000/tcp),74.00881057268722,2100,42,"Aug 29, 2017 1:32:59 AM",1372,65.3333,728,3453,2000
,10.0.0.126,Network Devices,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 51 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.01809954751131,2100,42,"Sep 25, 2017 12:18:32 AM",1372,65.3333,728,53631,2000
,10.0.0.78,Network Devices,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 48 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.01809954751131,2100,42,"Oct 7, 2017 4:21:04 AM",1372,65.3333,728,50119,2000
,10.0.0.160,Network Devices,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",115 days 22 hours 16 minutes,Undefined TCP,Undefined TCP (2000/tcp),77.06422018348624,2100,42,"Oct 14, 2017 6:52:59 PM",1372,65.3333,728,40496,2000
,10.38.100.55,WTRTRTPLT,10.1.64.10,"Domain Controllers, DNS Servers, PA-HERSHEY-DTACTR",57 days 19 hours 47 minutes,DNS (unclassified),dns (53/udp),77.06422018348624,2100,28,"Dec 11, 2017 8:21:39 PM",938,44.6667,1162,3836,53
,10.25.210.10,"OFF, OFFICE",10.1.74.38,"Security, PA-HERSHEY-DTACTR",120 days 4 hours 7 minutes,Undefined TCP,Undefined TCP (541/tcp),70.22594142259415,2098,20,"Oct 10, 2017 1:02:49 PM",1224,58.3413,874,1039,541
,10.1.66.158,PA-HERSHEY-DTACTR,10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 17 minutes,Undefined TCP,Undefined TCP (45000/tcp),70.22594142259415,2098,40,"Nov 9, 2017 12:52:19 PM",2098,100,0,61597,45000
,10.90.16.18,IL-ALTON-CSC,10.90.47.151,FL-PNSCLA,427 days 11 hours 57 minutes,Undefined TCP,yahoo-im (5010/tcp),70.15899581589959,2096,38,"Dec 7, 2016 4:12:58 AM",0,0,2096,39188,5010
,10.1.12.156,"Backup Servers, PA-HERSHEY-DTACTR",10.1.9.21,"PA-HERSHEY-DTACTR, Systems Management",427 days 10 hours 17 minutes,Undefined UDP,Undefined UDP (657/udp),71.38461538461539,2088,18,"Dec 7, 2016 5:52:31 AM",0,0,2088,657,657
,10.25.135.99,"WTRTRTPLT, Firewalls, IL Fortigate Firewalls, PLANT",10.1.74.38,"Security, PA-HERSHEY-DTACTR",136 days 7 hours 23 minutes,Undefined TCP,Undefined TCP (541/tcp),73.58590308370044,2088,16,"Sep 24, 2017 9:45:56 AM",1218,58.3333,870,9932,541
,10.25.153.9,"IN Fortigate Firewalls, OFFICE, Firewalls",10.1.74.38,"Security, PA-HERSHEY-DTACTR",94 days 3 hours 48 minutes,Undefined TCP,Undefined TCP (541/tcp),74.35714285714286,2082,16,"Nov 5, 2017 12:21:16 PM",1218,58.5014,864,2073,541
,10.1.66.162,PA-HERSHEY-DTACTR,10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 16 minutes,Undefined TCP,Undefined TCP (45000/tcp),70.21097046413502,2080,40,"Nov 9, 2017 12:53:47 PM",2080,100,0,62264,45000
,10.6.69.15,PA-HERSHEY-NONPROD,10.1.64.187,PA-HERSHEY-DTACTR,92 days 4 hours 10 minutes,Undefined TCP,nfs (2049/tcp),69.08786610878661,2064,18,"Nov 7, 2017 11:59:30 AM",1068,51.7442,996,35805,2049
,10.1.69.41,PA-HERSHEY-DTACTR,10.1.64.187,PA-HERSHEY-DTACTR,72 days 20 hours 14 minutes,Undefined TCP,nfs (2049/tcp),70.56410256410257,2064,18,"Nov 26, 2017 7:54:55 PM",1068,51.7442,996,819,2049
,10.125.131.99,"VOIP, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",58 days 1 hour 37 minutes,Undefined TCP,Undefined TCP (2000/tcp),73.06194690265487,2064,42,"Dec 11, 2017 2:32:13 PM",1096,53.1008,968,49218,2000
,10.1.100.110,PA-HERSHEY-DTACTR,10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 14 minutes,Undefined TCP,Undefined TCP (45000/tcp),71.72173913043478,2062,40,"Nov 9, 2017 12:55:45 PM",2062,100,0,57702,45000
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.238.115.56,"WTRTRTPLT, Security",94 days 14 hours 9 minutes,HTTP (unclassified),http (80/tcp),70.0936170212766,2059,20,"Nov 5, 2017 2:00:43 AM",933,45.3133,1126,29866,80
,10.1.72.11,"PA-HERSHEY-DTACTR, VoIP System",10.1.9.52,"PA-HERSHEY-DTACTR, SolarWinds, Systems Management",427 days 9 hours 28 minutes,NetFlow/sFlow,netflow (2055/udp),73.10222222222222,2056,10,"Dec 7, 2016 6:41:38 AM",2056,100,0,63399,2055
,10.1.72.11,"PA-HERSHEY-DTACTR, VoIP System",10.1.9.43,"PA-HERSHEY-DTACTR, Systems Management",427 days 9 hours 26 minutes,NetFlow/sFlow,netflow (2055/udp),73.10222222222222,2056,10,"Dec 7, 2016 6:43:04 AM",2056,100,0,63399,2055
,10.0.1.2,Network Devices,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",203 days 1 hour 42 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.5607476635514,2048,40,"Jul 19, 2017 3:27:02 PM",1256,61.3281,792,12150,2000
,10.1.70.235,"PA-HERSHEY-DTACTR, DB Servers",10.6.64.36,PA-HERSHEY-NONPROD,94 days 14 hours 15 minutes,Undefined TCP,nfs (2049/tcp),68.55230125523012,2048,16,"Nov 5, 2017 1:54:50 AM",1048,51.1719,1000,710,2049
,10.1.74.69,"Security, PA-HERSHEY-DTACTR",10.251.0.11,Security Cellular,109 days 13 hours 59 minutes,Undefined TCP,Undefined TCP (61616/tcp),72.21238938053098,2040,34,"Oct 21, 2017 3:10:06 AM",2040,100,0,57979,61616
,10.1.74.69,"Security, PA-HERSHEY-DTACTR",10.238.59.50,Security,100 days 15 hours 28 minutes,Undefined TCP,Undefined TCP (61616/tcp),71.57894736842105,2040,34,"Oct 30, 2017 1:40:55 AM",2040,100,0,48953,61616
,10.1.74.99,"Security, PA-HERSHEY-DTACTR",10.1.201.17,PA-HERSHEY-DTACTR,90 days 3 hours 17 minutes,Undefined TCP,Undefined TCP (45000/tcp),69.03829787234042,2028,39,"Nov 9, 2017 12:52:03 PM",2028,100,0,55072,45000
,10.138.45.127,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",134 days 2 hours 32 minutes,Undefined TCP,Undefined TCP (5060/tcp),152.9811320754717,2027,4,"Sep 26, 2017 2:35:06 PM",968,47.7553,1059,49769,5060
,10.6.69.10,PA-HERSHEY-NONPROD,10.1.68.109,PA-HERSHEY-DTACTR,148 days 9 hours 38 minutes,Undefined TCP,xwindows (6001/tcp),68.03361344537815,2024,44,"Sep 12, 2017 7:31:19 AM",0,0,2024,59354,6001
,10.1.64.53,PA-HERSHEY-DTACTR,10.1.64.50,PA-HERSHEY-DTACTR,108 days 13 hours 5 minutes,Undefined TCP,Undefined TCP (1792/tcp),67.7489539748954,2024,44,"Oct 22, 2017 4:04:46 AM",1012,50,1012,55868,1792
,10.6.69.201,PA-HERSHEY-NONPROD,10.1.68.109,PA-HERSHEY-DTACTR,90 days 9 hours 18 minutes,Undefined TCP,xwindows (6001/tcp),68.32067510548524,2024,44,"Nov 9, 2017 6:51:12 AM",0,0,2024,38326,6001
,10.6.71.39,"PA-HERSHEY-NONPROD, DB Servers",10.1.68.109,PA-HERSHEY-DTACTR,86 days 4 hours 57 minutes,Undefined TCP,xwindows (6001/tcp),68.03361344537815,2024,44,"Nov 13, 2017 11:12:55 AM",0,0,2024,57877,6001
,10.138.45.59,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 50 minutes,Undefined TCP,Undefined TCP (5060/tcp),81.16582914572864,2019,4,"Sep 25, 2017 12:19:06 AM",965,47.7959,1054,50443,5060
,10.138.45.55,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 49 minutes,Undefined TCP,Undefined TCP (5060/tcp),116.20143884892086,2019,4,"Sep 25, 2017 12:19:09 AM",965,47.7959,1054,50617,5060
,10.138.45.44,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 47 minutes,Undefined TCP,Undefined TCP (5060/tcp),161.52,2019,4,"Sep 25, 2017 12:19:46 AM",965,47.7959,1054,49681,5060
,10.138.45.89,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 47 minutes,Undefined TCP,Undefined TCP (5060/tcp),161.52,2019,4,"Sep 25, 2017 12:19:54 AM",965,47.7959,1054,52107,5060
,10.138.44.98,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 47 minutes,Undefined TCP,Undefined TCP (5060/tcp),461.48571428571427,2019,4,"Sep 25, 2017 12:19:06 AM",965,47.7959,1054,52675,5060
,10.138.45.71,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 47 minutes,Undefined TCP,Undefined TCP (5060/tcp),91.77272727272727,2019,4,"Sep 25, 2017 12:21:27 AM",965,47.7959,1054,52024,5060
,10.138.45.61,Catch All,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 46 minutes,Undefined TCP,Undefined TCP (5060/tcp),375.6279069767442,2019,4,"Sep 25, 2017 12:19:48 AM",965,47.7959,1054,49827,5060
,10.25.33.164,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",162 days 15 hours 14 minutes,Undefined TCP,Undefined TCP (5060/tcp),224.22222222222223,2018,4,"Aug 29, 2017 1:52:24 AM",965,47.8196,1053,49843,5060
,10.125.156.94,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",165 days 11 hours 7 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.43601895734596,2016,42,"Aug 26, 2017 6:01:53 AM",1288,63.8889,728,49158,2000
,10.125.117.96,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",165 days 11 hours 7 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.0754716981132,2016,42,"Aug 26, 2017 6:02:05 AM",1288,63.8889,728,49272,2000
,10.138.142.172,"OFFICE, OFC VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 46 minutes,Undefined TCP,Undefined TCP (2000/tcp),67.48117154811716,2016,42,"Oct 7, 2017 4:23:29 AM",1288,63.8889,728,49152,2000
,10.138.103.174,"WTP VOICE, MULT",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",118 days 10 hours 28 minutes,Undefined TCP,Undefined TCP (2000/tcp),73.98165137614679,2016,42,"Oct 12, 2017 6:41:26 AM",1288,63.8889,728,50125,2000
,10.138.103.93,"WTP VOICE, MULT",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",118 days 10 hours 28 minutes,Undefined TCP,Undefined TCP (2000/tcp),75.0139534883721,2016,42,"Oct 12, 2017 6:41:32 AM",1288,63.8889,728,50126,2000
,10.125.158.100,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",106 days 2 hours 1 minute,Undefined TCP,Undefined TCP (2000/tcp),76.43601895734596,2016,42,"Oct 24, 2017 3:08:08 PM",1288,63.8889,728,50603,2000
,10.138.56.153,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",89 days 3 hours 20 minutes,Undefined TCP,Undefined TCP (2000/tcp),67.48117154811716,2016,42,"Nov 10, 2017 12:49:31 PM",1288,63.8889,728,50283,2000
,10.138.167.40,"SEWER, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",84 days 18 hours,Undefined TCP,Undefined TCP (2000/tcp),76.8,2016,42,"Nov 14, 2017 10:08:39 PM",1288,63.8889,728,49841,2000
,10.138.172.101,"WTRTRTPLT, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",83 days 13 hours 57 minutes,Undefined TCP,Undefined TCP (2000/tcp),75.71830985915493,2016,42,"Nov 16, 2017 2:12:00 AM",1288,63.8889,728,51540,2000
,10.138.137.175,"VOICE, OFFICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",81 days 38 minutes,Undefined TCP,Undefined TCP (2000/tcp),76.8,2016,42,"Nov 18, 2017 3:30:33 PM",1288,63.8889,728,52150,2000
,10.125.47.156,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",65 days 2 hours 57 minutes,Undefined TCP,Undefined TCP (2000/tcp),77.16746411483254,2016,42,"Dec 4, 2017 1:11:53 PM",1288,63.8889,728,49189,2000
